#IncidentId;#DateId;_catLMC;_catLMC1;_catLMC2;dtgStartIncident;nrIncident;plaatsNaam;wk_prioriteitIncidentBrandweer;straatnaam;naamLocatie2;postcode;huisPaalNr;_catDagdeel;_catRegio;_lat;_lon
759924912;20121014;Brand;Natuur;NULL;2012-10-14 19:31:59.0000000;200191;Waalwijk;1;BALADE;CASADE BALADE;5142WX;1;Avond;VRMWB;" 51.6905319999999970";"  5.0879079999999997"
753728838;20120606;Brand;Natuur;NULL;2012-06-06 16:08:48.0000000;108858;Waalwijk;1;EIKENDONKLAAN;EIKENDONK;5143NG;2;Middag;VRMWB;" 51.6845420000000000";"  5.0971440000000001"
768703681;20130404;Brand;Natuur;Bos;2013-04-04 14:40:37.0000000;65291;Waalwijk;1;DRUNENSEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.6839859999999970";"  5.0975960000000002"
769855295;20130425;Brand;Natuur;Bos;2013-04-25 13:05:27.0000000;80817;Waalwijk;1;AKKERLAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.6804879999999970";"  5.0900129999999999"
976852355;20190422;Brand;Natuur;NULL;2019-04-22 17:00:31.0000000;93021;Waalwijk;1;Olympiaweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6873039999999970";"  5.0875240000000002"
758116509;20120907;Brand;Natuur;Bos;2012-09-07 15:53:18.0000000;173654;Breda;1;GALDERSEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5325890000000020";"  4.7721260000000001"
1468502109;20210331;Brand;Natuur;NULL;2021-03-31 20:45:41.0000000;98635;Waalwijk;1;Vijverlaan;NULL;NULL;NULL;Avond;VRMWB;" 51.6764235120163420";"  5.1008947394214923"
832003408;20150313;Brand;Natuur;NULL;2015-03-13 16:34:58.0000000;55628;Goirle;1;Eusselpad;Regte Heide;NULL;NULL;Middag;VRMWB;" 51.5160839999999990";"  5.0401879999999997"
842695151;20150823;Brand;Natuur;NULL;2015-08-23 14:55:38.0000000;190294;Goirle;1;Laarsepad;NULL;NULL;NULL;Middag;VRMWB;" 51.5316669999999990";"  5.0543519999999997"
838060921;20150617;Brand;Natuur;NULL;2015-06-17 17:43:19.0000000;132264;Goirle;1;Beeksedijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5112290000000000";"  5.0886849999999999"
1635331950;20231110;Brand;Natuur;Bos;2023-11-10 13:49:19.0000000;412871;Goirle;1;Rielsedijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5225317207582310";"  5.0388396199743486"
1605653716;20230608;Brand;Natuur;NULL;2023-06-08 07:08:50.0000000;196448;Goirle;1;Aerleseweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4833912218166030";"  5.0143627724017996"
868775413;20160828;Brand;Natuur;NULL;2016-08-28 09:14:54.0000000;205570;Goirle;1;Boschring;NULL;5052HG;19;Ochtend;VRMWB;" 51.5334300000000030";"  5.0550020000000000"
1471205469;20210425;Brand;Natuur;Heide;2021-04-25 20:07:51.0000000;127230;Goirle;1;Rielsedijk;NULL;NULL;NULL;Avond;VRMWB;" 51.5229300490993300";"  5.0337934160188977"
1535479931;20220718;Brand;Natuur;NULL;2022-07-18 20:11:34.0000000;250748;Goirle;1;Aesvoortse-dijk;NULL;NULL;NULL;Avond;VRMWB;" 51.5205682974870880";"  5.0286392020539097"
1514023357;20220303;Brand;Natuur;NULL;2022-03-03 15:50:26.0000000;73184;Goirle;1;Goirlesedijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5062512483992590";"  5.0866981600359518"
714018263;20110525;Brand;Natuur;NULL;2011-05-25 17:00:00.0000000;100281;Goirle;1;GOIRLESEDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5113989999999970";"  5.0884099999999997"
809693625;20140521;Brand;Natuur;NULL;2014-05-21 15:44:42.0000000;102783;Goirle;1;Rielsedijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5229489999999970";"  5.0333209999999999"
758453339;20120914;Brand;Natuur;NULL;2012-09-14 12:55:17.0000000;178852;Goirle;1;RILLAERSE-BAAN;STICHTING KOMPAAN EN DE BOCHT;5053EA;75;Middag;VRMWB;" 51.5298799999999990";"  5.0678679999999998"
955403068;20180812;Brand;Natuur;NULL;2018-08-12 10:50:45.0000000;202205;Goirle;1;Eusselpad;Regte Heide;NULL;NULL;Ochtend;VRMWB;" 51.5044639999999990";"  5.0318509999999996"
956898538;20180816;Brand;Natuur;NULL;2018-08-16 17:29:20.0000000;206181;Goirle;1;Eusselpad;Regte Heide;NULL;NULL;Middag;VRMWB;" 51.5044639999999990";"  5.0318509999999996"
1721687542;20250701;Brand;Natuur;Bos;2025-07-01 15:50:15.0000000;261087;Gilze;1;Nieuwe Maastrichtsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5225535172909300";"  4.9280780330885561"
1597402377;20230408;Brand;Natuur;Bos;2023-04-08 17:13:56.0000000;118464;Gilze;1;Wolfgatsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5152761832096360";"  4.9176634418126755"
1534490703;20220711;Brand;Natuur;Bos;2022-07-11 14:34:40.0000000;239903;Gilze;1;Chaamseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5291440153043610";"  4.8953703960859887"
839098753;20150703;Brand;Natuur;NULL;2015-07-03 11:03:46.0000000;145746;Gilze;1;Klein Heike;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5410299999999990";"  4.9128309999999997"
