date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMax_mean_3,tempDailyMax_mean_7,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,humidDailyAvg_mean_3,humidDailyAvg_mean_7,precipDailySum_sum_3,precipDailySum_sum_7,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
2014-03-27,2.4,2.8,5.0,1.0,7.7,-0.4,14.0,0.0,10129,10145,10114,69,97,48,0.857,0.134,0.723,0.0,0.0,5.7,5.9,-1.3,0.4,12.1,11.2,10130,10097,73,77,0,16,False,True,False,False,False,False,False,False,2014
2014-03-28,3.5,4.0,6.0,1.0,10.9,2.2,19.1,0.0,10163,10179,10146,64,96,37,0.875,0.019,0.856,0.0,0.0,7.7,6.3,0.3,0.1,14.6,12.3,10146,10110,71,74,0,4,False,True,False,False,False,False,False,False,2014
2014-03-29,3.2,3.3,5.0,1.0,12.2,4.2,19.9,0.0,10179,10194,10166,58,84,33,0.97,0.0,0.841,0.129,0.0,10.3,7.2,2.0,0.4,17.7,13.7,10157,10133,64,71,0,3,False,False,False,False,False,False,False,False,2014
2014-03-30,1.7,1.9,4.0,1.0,13.9,5.2,21.3,0.0,10157,10169,10145,55,83,30,0.895,0.0,0.646,0.249,0.0,12.3,8.5,3.9,1.0,20.1,15.4,10166,10146,59,67,0,0,False,False,False,False,False,False,False,False,2014
2014-03-31,1.9,2.1,3.0,1.0,15.7,8.9,22.7,0.0,10134,10150,10116,56,76,33,0.905,0.0,0.714,0.191,0.0,13.9,10.0,6.1,2.4,21.3,17.0,10157,10146,56,65,0,0,False,True,False,False,False,False,False,False,2014
2014-04-01,1.0,2.2,3.0,0.0,14.2,7.8,20.7,0.0,10107,10118,10097,68,93,48,0.455,0.0,0.0,0.015,0.44,14.6,11.3,7.3,3.9,21.6,18.4,10133,10145,60,64,0,0,False,True,False,False,False,False,False,False,2014
2014-04-02,1.2,1.6,3.0,1.0,14.1,5.2,22.0,0.0,10059,10093,10033,69,98,41,0.75,0.0,0.725,0.025,0.0,14.7,12.7,7.3,4.7,21.8,20.0,10100,10133,64,63,0,0,False,True,False,False,False,False,False,True,2014
2014-04-03,1.1,1.9,5.0,0.0,15.3,7.5,22.9,0.0,10029,10049,10018,66,92,37,0.579,0.0,0.0,0.547,0.032,14.5,13.8,6.8,5.9,21.9,21.2,10065,10118,68,62,0,0,False,True,False,False,False,False,False,True,2014
2014-04-04,1.7,1.9,3.0,1.0,12.9,10.6,14.7,0.0,10090,10127,10054,80,89,71,0.895,0.0,0.0,0.0,0.895,14.1,14.0,7.8,7.1,19.9,20.6,10059,10108,72,65,0,0,False,True,False,False,False,False,False,False,2014
2014-04-05,1.5,1.8,3.0,1.0,12.0,6.2,17.6,-0.1,10153,10169,10129,76,90,49,0.833,0.0,0.0,0.315,0.518,13.4,14.0,8.1,7.3,18.4,20.3,10091,10104,74,67,0,0,False,False,False,False,False,True,False,False,2014
2014-04-06,3.5,3.6,6.0,1.0,13.9,5.6,19.0,0.2,10163,10170,10157,80,92,66,0.972,0.0,0.0,0.691,0.281,12.9,14.0,7.5,7.4,17.1,19.9,10135,10105,79,71,0,0,False,False,False,False,False,True,False,False,2014
2014-04-07,4.2,4.7,8.0,2.0,16.3,12.1,22.8,6.7,10119,10167,10070,78,98,48,0.894,0.0,0.0,0.705,0.189,14.1,14.1,8.0,7.9,19.8,20.0,10145,10103,78,74,7,7,False,True,False,False,False,True,False,False,2014
2014-04-08,4.9,5.2,8.0,1.0,8.8,5.0,14.1,6.2,10169,10239,10075,79,91,58,0.942,0.0,0.0,0.041,0.901,13.0,13.3,7.6,7.5,18.6,19.0,10150,10112,79,75,13,13,False,True,False,False,False,True,False,False,2014
2014-04-09,3.3,3.5,6.0,2.0,9.5,4.2,15.2,0.0,10247,10257,10241,74,98,50,0.943,0.0,0.0,0.063,0.88,11.5,12.7,7.1,7.3,17.4,18.0,10178,10139,77,76,13,13,False,True,False,False,False,True,False,False,2014
2014-04-10,1.0,2.5,3.0,2.0,11.9,7.9,16.9,0.0,10217,10239,10195,76,89,55,0.4,0.0,0.0,0.004,0.396,10.1,12.2,5.7,7.4,15.4,17.2,10211,10165,76,78,6,13,False,True,False,False,False,True,False,True,2014
2014-04-11,3.6,3.7,5.0,2.0,11.7,7.6,16.0,0.0,10199,10211,10184,74,96,50,0.973,0.876,0.097,0.0,0.0,11.0,12.0,6.6,6.9,16.0,17.4,10221,10181,75,77,0,13,False,True,False,False,False,True,False,False,2014
2014-04-12,2.2,2.3,4.0,1.0,9.8,1.3,15.2,0.0,10186,10200,10174,74,100,50,0.957,0.064,0.0,0.0,0.893,11.1,11.7,5.6,6.2,16.0,17.0,10201,10186,75,76,0,13,False,False,False,False,False,True,True,False,2014
2014-04-13,3.8,4.1,8.0,2.0,10.0,5.3,14.6,-0.1,10194,10211,10168,72,93,52,0.927,0.02,0.0,0.0,0.907,10.5,11.1,4.7,6.2,15.3,16.4,10193,10190,73,75,0,13,False,False,False,False,False,True,True,False,2014
2014-04-14,6.4,6.6,11.0,3.0,9.0,3.0,13.2,0.5,10208,10257,10161,71,87,50,0.97,0.399,0.0,0.0,0.571,9.6,10.1,3.2,4.9,14.3,15.0,10196,10203,72,74,0,7,False,True,False,False,False,True,True,False,2014
2014-04-15,3.5,4.0,6.0,2.0,6.7,0.0,11.2,-0.1,10284,10301,10259,70,94,49,0.875,0.788,0.0,0.0,0.088,8.6,9.8,2.8,4.2,13.0,14.6,10229,10219,71,73,0,0,False,True,False,False,False,True,True,False,2014
2014-04-16,2.0,2.3,4.0,0.0,8.4,-0.8,15.8,0.0,10290,10313,10256,61,97,30,0.87,0.0,0.503,0.367,0.0,8.0,9.6,0.7,3.5,13.4,14.7,10261,10225,67,71,0,0,False,True,False,False,False,True,True,False,2014
2014-04-17,2.9,4.2,6.0,2.0,11.5,4.5,18.5,1.4,10194,10253,10146,59,93,29,0.69,0.0,0.0,0.215,0.475,8.9,9.6,1.2,3.0,15.2,14.9,10256,10222,63,69,1,2,False,True,False,False,False,True,True,True,2014
2014-04-18,4.5,4.8,7.0,3.0,8.5,3.7,12.8,-0.1,10165,10178,10144,72,95,47,0.938,0.781,0.0,0.0,0.157,9.5,9.1,2.5,2.4,15.7,14.5,10216,10217,64,68,1,2,True,True,False,False,False,True,True,False,2014
2014-04-19,4.5,4.9,8.0,2.0,11.2,5.6,16.7,0.1,10158,10187,10117,68,97,43,0.918,0.347,0.571,0.0,0.0,10.4,9.3,4.6,3.0,16.0,14.7,10172,10213,66,68,1,2,False,False,False,False,False,True,True,True,2014
2014-04-20,4.5,4.7,9.0,2.0,15.5,9.1,22.4,0.0,10067,10111,10039,64,86,41,0.957,0.064,0.893,0.0,0.0,11.7,10.1,6.1,3.6,17.3,15.8,10130,10195,68,66,0,2,True,False,False,False,False,True,True,True,2014
2014-04-21,3.0,3.3,6.0,1.0,12.7,6.6,17.0,0.7,10046,10058,10031,76,98,52,0.909,0.142,0.767,0.0,0.0,13.1,10.6,7.1,4.1,18.7,16.3,10090,10172,69,67,1,2,True,True,False,False,False,False,True,False,2014
2014-04-22,2.1,2.4,5.0,1.0,12.5,5.8,18.7,-0.1,10112,10165,10060,77,98,48,0.875,0.0,0.0,0.622,0.253,13.6,11.5,7.2,4.9,19.4,17.4,10075,10147,72,68,1,2,False,True,False,False,False,False,True,False,2014
2014-04-23,0.4,1.6,4.0,0.0,13.2,5.1,21.0,0.0,10187,10195,10168,75,98,42,0.25,0.0,0.0,0.036,0.214,12.8,12.2,5.8,5.8,18.9,18.2,10115,10133,76,70,1,2,False,True,False,False,False,False,True,True,2014
2014-04-24,2.2,2.8,6.0,0.0,14.3,7.2,20.4,1.2,10177,10200,10140,81,98,56,0.786,0.62,0.166,0.0,0.0,13.3,12.6,6.0,6.2,20.0,18.4,10159,10130,78,73,1,2,False,True,False,False,False,False,True,False,2014
2014-04-25,2.2,4.0,6.0,2.0,16.8,11.1,24.9,8.3,10110,10132,10088,74,94,40,0.55,0.0,0.428,0.122,0.0,14.8,13.7,7.8,7.2,22.1,20.2,10158,10122,77,74,10,10,False,True,False,False,False,False,True,False,2014
2014-04-26,2.5,2.9,5.0,1.0,13.8,7.3,18.7,0.8,10102,10125,10077,72,97,48,0.862,0.0,0.0,0.728,0.134,15.0,14.1,8.5,7.5,21.3,20.4,10130,10114,76,74,10,11,True,False,True,True,True,False,True,True,2014
2014-04-27,1.8,2.2,4.0,1.0,13.2,8.1,18.1,0.0,10071,10090,10061,72,97,40,0.818,0.0,0.146,0.672,0.0,14.6,13.8,8.8,7.3,20.6,19.8,10094,10115,73,75,9,11,False,False,True,True,True,False,True,False,2014
2014-04-28,1.2,1.4,3.0,0.0,13.2,6.9,18.2,0.0,10110,10131,10089,76,98,57,0.857,0.162,0.695,0.0,0.0,13.4,13.9,7.4,7.4,18.3,20.0,10094,10124,73,75,1,10,False,True,True,True,True,False,False,True,2014
2014-04-29,1.4,1.6,3.0,0.0,12.6,10.3,15.7,3.1,10122,10129,10114,92,99,77,0.875,0.165,0.0,0.0,0.71,13.0,13.9,8.4,8.0,17.3,19.6,10101,10126,80,77,3,13,False,True,True,True,True,False,False,False,2014
2014-04-30,2.7,2.8,5.0,1.0,12.2,9.7,16.0,0.0,10120,10128,10111,89,98,74,0.964,0.268,0.0,0.0,0.696,12.7,13.7,9.0,8.7,16.6,18.9,10117,10116,86,79,3,13,False,True,True,True,True,False,False,True,2014
2014-05-01,0.2,1.8,3.0,1.0,12.8,8.0,18.3,0.7,10111,10124,10095,83,98,48,0.111,0.0,0.0,0.094,0.017,12.5,13.5,9.3,8.8,16.7,18.6,10118,10107,88,80,4,13,False,True,True,True,True,False,False,False,2014
2014-05-02,5.4,5.4,7.0,3.0,10.6,6.0,13.0,0.0,10193,10254,10126,74,95,58,1.0,0.811,0.189,0.0,0.0,11.9,12.6,7.9,8.0,15.8,16.9,10141,10118,82,80,1,5,False,True,True,True,True,False,False,False,2014
2014-05-03,3.4,3.6,5.0,1.0,8.7,2.1,14.8,0.0,10262,10271,10253,67,94,44,0.944,0.797,0.147,0.0,0.0,10.7,11.9,5.4,7.3,15.4,16.3,10189,10141,75,79,1,4,False,False,True,True,True,False,False,False,2014
2014-05-04,1.2,1.5,3.0,0.0,8.7,-1.4,14.5,0.0,10236,10259,10204,65,97,44,0.8,0.355,0.445,0.0,0.0,9.3,11.3,2.2,5.9,14.1,15.8,10230,10165,69,78,0,4,False,False,True,True,True,False,False,True,2014
2014-05-05,2.0,2.3,4.0,1.0,13.5,2.6,20.7,0.0,10151,10200,10094,56,93,30,0.87,0.0,0.28,0.59,0.0,10.3,11.3,1.1,5.3,16.7,16.1,10216,10171,63,75,0,4,False,True,True,True,True,False,False,False,2014
2014-05-06,2.8,3.4,5.0,2.0,14.7,11.1,20.3,2.7,10074,10087,10066,72,95,52,0.824,0.0,0.0,0.439,0.385,12.3,11.6,4.1,5.4,18.5,16.8,10154,10164,64,72,3,3,False,True,False,False,False,False,False,False,2014
2014-05-07,4.1,4.2,6.0,3.0,12.4,9.1,15.4,1.9,10101,10117,10072,77,92,59,0.976,0.0,0.0,0.314,0.662,13.5,11.6,7.6,5.4,18.8,16.7,10109,10161,68,71,5,5,False,True,False,False,False,False,False,False,2014
2014-05-08,4.9,5.1,7.0,4.0,12.0,10.6,13.5,15.0,10094,10120,10051,89,98,72,0.961,0.0,0.0,0.502,0.459,13.0,11.5,10.3,5.7,16.4,16.0,10090,10159,79,71,20,20,False,True,False,False,False,False,False,False,2014
2014-05-09,5.0,5.2,7.0,2.0,12.7,9.5,16.3,11.7,10110,10143,10078,82,94,60,0.962,0.0,0.0,0.214,0.748,12.4,11.8,9.7,6.2,15.1,16.5,10102,10147,83,73,29,31,False,True,False,False,False,False,False,False,2014
2014-05-10,5.4,5.8,8.0,3.0,11.5,8.8,15.2,4.9,10068,10141,10020,85,96,64,0.931,0.0,0.0,0.538,0.393,12.1,12.2,9.6,7.2,15.0,16.6,10091,10119,85,75,32,36,False,False,False,False,False,False,False,False,2014
2014-05-11,5.9,6.0,8.0,5.0,10.7,8.3,12.5,9.3,10031,10063,10008,79,93,70,0.983,0.0,0.0,0.327,0.656,11.6,12.5,8.9,8.6,14.7,16.3,10070,10090,82,77,26,45,False,False,False,False,False,False,False,False,2014
2014-05-12,3.3,3.6,5.0,1.0,10.1,7.0,13.5,17.6,10094,10122,10064,89,97,75,0.917,0.0,0.0,0.347,0.57,10.8,12.0,8.0,9.2,13.7,15.2,10064,10082,84,82,32,63,False,True,False,False,False,False,False,False,2014
2014-05-13,1.8,3.0,6.0,1.0,9.9,3.1,15.4,3.9,10178,10251,10121,82,97,55,0.6,0.32,0.0,0.0,0.28,10.2,11.3,6.1,8.1,13.8,14.5,10101,10097,83,83,31,64,False,True,False,False,False,False,False,False,2014
2014-05-14,2.7,3.3,8.0,1.0,9.4,2.9,15.1,6.3,10294,10340,10256,78,98,50,0.818,0.4,0.0,0.0,0.418,9.8,10.9,4.3,7.2,14.7,14.5,10189,10124,83,83,28,69,False,True,False,False,False,False,False,False,2014
2014-05-15,1.9,2.4,5.0,0.0,9.6,0.5,15.4,0.0,10356,10364,10339,73,98,52,0.792,0.607,0.185,0.0,0.0,9.6,10.6,2.2,5.7,15.3,14.8,10276,10162,78,81,10,54,False,True,False,False,False,False,False,False,2014
2014-05-16,2.5,2.6,4.0,0.0,12.6,4.0,18.7,0.0,10314,10354,10272,65,98,32,0.962,0.738,0.224,0.0,0.0,10.5,10.5,2.5,4.9,16.4,15.1,10321,10191,72,79,6,42,False,True,False,False,False,False,False,False,2014
2014-05-17,2.0,2.1,4.0,0.0,14.2,7.4,20.5,0.0,10230,10268,10193,72,98,47,0.952,0.635,0.317,0.0,0.0,12.1,10.9,4.0,4.7,18.2,15.9,10300,10214,70,77,0,37,False,False,False,False,False,False,False,False,2014
2014-05-18,1.6,1.7,3.0,0.0,16.3,7.0,23.1,0.0,10136,10188,10086,66,98,41,0.941,0.0,0.742,0.199,0.0,14.4,11.7,6.1,4.6,20.8,17.4,10227,10229,68,75,0,28,False,False,False,False,False,False,False,False,2014
2014-05-19,1.8,2.2,4.0,0.0,19.2,9.5,25.9,0.0,10069,10083,10058,59,92,36,0.818,0.0,0.4,0.418,0.0,16.6,13.0,8.0,4.9,23.2,19.2,10145,10225,66,71,0,10,False,True,False,False,False,False,False,False,2014
2014-05-20,2.7,4.3,7.0,2.0,20.3,13.7,25.9,10.5,10099,10125,10078,60,98,41,0.628,0.0,0.0,0.482,0.146,18.6,14.5,10.1,6.4,25.0,20.7,10101,10214,62,68,10,17,False,True,False,False,False,False,False,False,2014
2014-05-21,1.6,2.5,5.0,1.0,17.8,13.2,21.1,5.1,10093,10127,10033,80,98,66,0.64,0.0,0.284,0.356,0.0,19.1,15.7,12.1,7.9,24.3,21.5,10087,10185,66,68,16,16,False,True,False,False,False,False,False,True,2014
2014-05-22,3.8,4.3,7.0,1.0,17.9,14.0,22.9,0.1,10066,10078,10036,68,91,40,0.884,0.0,0.0,0.845,0.039,18.7,16.9,13.6,9.8,23.3,22.6,10086,10144,69,67,16,16,False,True,False,False,False,False,False,False,2014
2014-05-23,2.3,2.8,4.0,1.0,16.6,12.4,20.9,0.0,10094,10107,10070,67,93,43,0.821,0.0,0.064,0.757,0.0,17.4,17.5,13.2,11.0,21.6,22.9,10084,10112,72,67,5,16,False,True,False,False,False,False,False,False,2014
2014-05-24,3.9,4.1,8.0,1.0,15.4,11.5,19.7,0.0,10138,10170,10103,67,88,41,0.951,0.0,0.0,0.887,0.064,16.6,17.6,12.6,11.6,21.2,22.8,10099,10099,67,67,0,16,False,False,False,False,False,False,False,False,2014
2014-05-25,0.7,2.5,4.0,1.0,15.8,9.7,21.5,0.0,10193,10200,10172,67,93,42,0.28,0.0,0.0,0.184,0.096,15.9,17.6,11.2,12.0,20.7,22.6,10142,10107,67,67,0,16,False,False,False,False,False,False,False,False,2014
2014-05-26,3.4,3.6,6.0,2.0,16.2,12.4,20.2,1.4,10151,10193,10115,81,97,56,0.944,0.493,0.451,0.0,0.0,15.8,17.1,11.2,12.4,20.5,21.7,10161,10119,72,70,1,17,False,True,False,False,False,False,False,False,2014
2014-05-27,1.0,1.8,3.0,1.0,15.2,14.1,16.7,14.1,10105,10111,10098,96,98,92,0.556,0.13,0.0,0.0,0.426,15.7,16.4,12.1,12.5,19.5,20.4,10150,10120,81,75,16,21,False,True,False,False,False,False,False,False,2014
2014-05-28,1.2,1.8,3.0,0.0,14.3,12.9,16.7,1.6,10117,10136,10101,91,98,77,0.667,0.0,0.0,0.311,0.356,15.2,15.9,13.1,12.4,17.9,19.8,10124,10123,89,77,17,17,False,True,False,False,False,False,False,False,2014
2014-05-29,2.7,3.1,5.0,1.0,12.5,8.4,15.0,0.0,10170,10204,10136,92,98,83,0.871,0.184,0.687,0.0,0.0,14.0,15.1,11.8,11.6,16.1,18.7,10131,10138,93,80,16,17,True,True,True,True,True,True,False,False,2014
2014-05-30,3.0,3.3,5.0,1.0,12.3,6.9,18.0,0.0,10224,10240,10205,73,95,55,0.909,0.253,0.656,0.0,0.0,13.0,14.5,9.4,10.8,16.6,18.3,10170,10157,85,81,2,17,False,True,True,True,True,True,False,False,2014
2014-05-31,1.8,2.2,5.0,0.0,13.8,6.2,20.0,0.0,10232,10240,10223,68,98,46,0.818,0.7,0.0,0.0,0.118,12.9,14.3,7.2,10.1,17.7,18.3,10209,10170,78,81,0,17,False,False,True,True,True,True,False,False,2014
2014-06-01,1.5,1.9,3.0,0.0,13.7,6.8,19.0,0.0,10218,10230,10204,68,98,46,0.789,0.623,0.0,0.0,0.166,13.3,14.0,6.6,9.7,19.0,17.9,10225,10174,70,81,0,17,False,False,True,True,True,True,False,False,2014
2014-06-02,0.8,1.8,6.0,0.0,14.3,7.1,21.0,0.0,10188,10204,10173,70,98,44,0.444,0.005,0.0,0.0,0.439,13.9,13.7,6.7,8.9,20.0,18.1,10213,10179,69,80,0,16,False,True,False,False,False,False,False,False,2014
2014-06-03,1.0,1.5,3.0,0.0,15.2,7.5,21.3,0.0,10140,10171,10103,75,98,50,0.667,0.0,0.0,0.445,0.222,14.4,13.7,7.1,8.0,20.4,18.7,10182,10184,71,77,0,2,False,True,False,False,False,False,False,False,2014
2014-06-04,2.7,3.4,5.0,1.0,14.0,10.1,17.8,16.8,10060,10098,10031,91,100,77,0.794,0.0,0.0,0.653,0.141,14.5,13.7,8.2,7.6,20.0,18.9,10129,10176,79,77,17,17,False,True,False,False,False,False,False,False,2014
2014-06-05,3.8,4.2,7.0,1.0,12.4,7.9,17.9,3.5,10113,10157,10076,78,95,53,0.905,0.0,0.0,0.452,0.452,13.9,13.7,8.5,7.5,19.0,19.3,10104,10168,81,75,20,20,False,True,False,False,False,False,False,False,2014
2014-06-06,1.4,2.2,3.0,0.0,17.3,5.9,24.6,0.0,10155,10170,10140,60,93,38,0.636,0.0,0.375,0.261,0.0,14.6,14.4,8.0,7.4,20.1,20.2,10109,10158,76,73,20,20,False,True,False,False,False,False,False,False,2014
2014-06-07,0.3,2.5,4.0,1.0,21.6,12.8,28.7,0.0,10138,10166,10123,66,89,43,0.12,0.068,0.052,0.0,0.0,17.1,15.5,8.9,8.3,23.7,21.5,10135,10145,68,73,4,20,False,False,False,False,False,False,False,False,2014
2014-06-08,2.0,2.5,4.0,1.0,20.6,15.1,25.7,0.1,10185,10193,10160,75,93,52,0.8,0.658,0.142,0.0,0.0,19.8,16.5,11.3,9.5,26.3,22.4,10159,10140,67,74,0,20,True,False,False,False,False,False,False,False,2014
2014-06-09,0.8,3.1,6.0,2.0,21.8,17.0,27.3,19.4,10164,10178,10145,82,95,62,0.258,0.0,0.232,0.026,0.0,21.3,17.6,15.0,10.9,27.2,23.3,10162,10136,74,75,20,40,True,True,False,False,False,False,False,False,2014
