,Unnamed: 0,date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyAvg_mean_28,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMin_mean_28,tempDailyMax_mean_3,tempDailyMax_mean_7,tempDailyMax_mean_28,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,airpresDailyAvg_mean_28,humidDailyAvg_mean_3,humidDailyAvg_mean_7,humidDailyAvg_mean_28,precipDailySum_sum_3,precipDailySum_sum_7,precipDailySum_sum_28,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
372,372,2012-01-08,4.5,4.7,7.0,2.0,6.8,4.0,9.0,0.2,10230,10270,10192,86,97,74,0.957,0.181,0.0,0.0,0.776,6.9,7.2,6.6,3.9,4.3,4.2,9.0,9.7,8.7,10197,10118,10125,83,81,87,6,38,159,False,False,True,True,True,True,True,False,2012
373,373,2012-01-09,3.1,3.2,5.0,2.0,8.2,5.0,9.6,0.5,10276,10313,10258,92,97,81,0.969,0.0,0.0,0.065,0.904,7.6,7.4,6.7,4.5,4.4,4.2,9.3,9.6,8.7,10226,10144,10133,87,82,87,6,35,159,False,True,False,False,False,False,False,False,2012
374,374,2012-01-10,2.3,2.4,3.0,1.0,8.0,3.3,9.5,0.0,10327,10338,10316,90,99,81,0.958,0.0,0.0,0.394,0.564,7.7,7.4,6.7,4.1,4.3,4.2,9.4,9.3,8.7,10278,10182,10147,89,83,88,1,21,148,False,True,False,False,False,False,False,False,2012
375,375,2012-01-11,3.0,3.0,4.0,2.0,8.5,6.9,9.4,0.2,10320,10332,10299,91,97,84,1.0,0.0,0.0,0.3,0.7,8.2,7.6,6.8,5.1,4.5,4.3,9.5,9.5,8.8,10308,10212,10159,91,85,88,1,17,136,False,True,False,False,False,False,False,False,2012
376,376,2012-01-12,4.6,5.3,9.0,2.0,7.4,2.8,10.4,0.7,10248,10291,10211,86,97,78,0.868,0.0,0.0,0.049,0.819,8.0,7.5,6.9,4.3,4.3,4.3,9.8,9.4,8.9,10298,10252,10168,89,87,88,1,7,131,False,True,False,False,False,False,False,False,2012
377,377,2012-01-13,3.2,3.5,6.0,2.0,4.2,1.8,7.2,0.9,10290,10310,10267,80,94,66,0.914,0.345,0.0,0.0,0.569,6.7,7.3,6.9,3.8,4.0,4.2,9.0,9.2,8.9,10286,10266,10185,86,87,88,2,8,109,False,True,False,False,False,False,False,False,2012
378,378,2012-01-14,1.8,2.0,3.0,0.0,2.8,-1.4,6.7,-0.1,10291,10305,10277,82,97,64,0.9,0.47,0.0,0.0,0.43,4.8,6.6,6.9,1.1,3.2,4.2,8.1,8.8,8.9,10276,10283,10194,83,87,87,2,2,102,False,False,False,False,False,False,False,False,2012
379,379,2012-01-15,1.7,1.8,4.0,0.0,1.6,-1.5,6.4,0.0,10268,10276,10260,86,97,61,0.944,0.126,0.818,0.0,0.0,2.9,5.8,6.9,-0.4,2.4,4.1,6.8,8.5,9.0,10283,10289,10200,83,87,87,1,2,98,False,False,False,False,False,False,False,False,2012
380,380,2012-01-16,1.9,2.0,3.0,0.0,-0.5,-4.3,5.0,0.0,10277,10295,10262,82,93,56,0.95,0.116,0.834,0.0,0.0,1.3,4.6,6.8,-2.4,1.1,3.9,6.0,7.8,9.0,10279,10289,10204,83,85,87,0,2,94,False,True,False,False,False,False,False,False,2012
381,381,2012-01-17,1.4,1.5,3.0,0.0,-0.9,-6.0,5.5,0.0,10297,10306,10287,82,96,58,0.933,0.0,0.0,0.809,0.124,0.1,3.3,6.6,-3.9,-0.2,3.7,5.6,7.2,9.0,10281,10284,10211,83,84,86,0,2,90,False,True,False,False,False,False,False,False,2012
382,382,2012-01-18,4.6,4.7,7.0,3.0,2.3,-1.3,5.6,3.0,10259,10293,10220,88,98,73,0.979,0.0,0.0,0.598,0.381,0.3,2.4,6.5,-3.9,-1.4,3.5,5.4,6.7,8.9,10278,10276,10214,84,84,86,3,4,92,False,True,False,False,False,False,False,False,2012
383,383,2012-01-19,3.6,4.2,7.0,2.0,7.1,4.0,10.0,18.1,10160,10214,10135,94,98,88,0.857,0.0,0.0,0.114,0.743,2.8,2.4,6.4,-1.1,-1.2,3.4,7.0,6.6,8.9,10239,10263,10212,88,85,86,21,22,108,False,True,False,False,False,False,False,False,2012
384,384,2012-01-20,4.9,5.3,8.0,2.0,4.7,1.9,6.5,-0.1,10154,10170,10137,81,93,74,0.925,0.041,0.0,0.0,0.884,4.7,2.4,6.2,1.5,-1.2,3.3,7.4,6.5,8.8,10191,10244,10211,88,85,86,21,21,103,False,True,False,False,False,False,False,False,2012
385,385,2012-01-21,6.3,6.8,10.0,3.0,7.8,4.1,10.9,3.5,10082,10154,10052,86,98,74,0.926,0.0,0.0,0.041,0.885,6.5,3.2,6.3,3.3,-0.4,3.3,9.1,7.1,8.9,10132,10214,10205,87,86,86,22,24,101,False,False,False,False,False,False,False,True,2012
386,386,2012-01-22,6.4,6.8,12.0,2.0,6.9,4.5,9.9,0.4,10097,10145,10058,78,89,68,0.941,0.073,0.0,0.0,0.868,6.5,3.9,6.2,3.5,0.4,3.2,9.1,7.6,8.9,10111,10189,10198,82,84,85,4,25,100,False,False,False,False,False,False,False,False,2012
387,387,2012-01-23,3.5,3.8,8.0,1.0,5.3,2.1,8.5,2.3,10156,10179,10146,86,94,73,0.921,0.01,0.0,0.0,0.911,6.7,4.7,6.1,3.6,1.3,3.0,9.8,8.1,8.8,10112,10172,10192,83,85,85,6,27,101,False,True,False,False,False,False,False,False,2012
388,388,2012-01-24,1.6,2.2,3.0,2.0,3.0,0.8,5.4,0.5,10208,10218,10183,94,98,89,0.727,0.0,0.0,0.452,0.275,5.1,5.3,5.9,2.5,2.3,2.8,7.9,8.1,8.6,10154,10159,10187,86,87,85,3,28,101,False,True,False,False,False,False,False,False,2012
389,389,2012-01-25,3.4,3.5,4.0,3.0,5.0,3.3,6.5,0.2,10190,10211,10164,90,95,83,0.971,0.0,0.313,0.658,0.0,4.4,5.7,5.8,2.1,3.0,2.7,6.8,8.2,8.6,10185,10150,10185,90,87,85,3,25,101,False,True,False,False,False,False,False,False,2012
390,390,2012-01-26,3.4,3.9,6.0,2.0,5.6,2.0,8.1,4.1,10143,10168,10123,94,98,86,0.872,0.0,0.184,0.688,0.0,4.5,5.5,5.8,2.0,2.7,2.7,6.7,8.0,8.6,10180,10147,10185,93,87,86,5,11,98,False,True,False,False,False,False,False,False,2012
391,391,2012-01-27,3.3,3.5,5.0,2.0,4.2,1.0,8.4,2.5,10212,10240,10171,90,98,72,0.943,0.0,0.0,0.713,0.23,4.9,5.4,5.8,2.1,2.5,2.6,7.7,8.2,8.6,10182,10155,10187,91,88,86,7,13,97,False,True,False,False,False,False,False,False,2012
392,392,2012-01-28,2.0,2.4,3.0,1.0,2.6,-1.3,6.2,0.5,10279,10313,10240,92,98,78,0.833,0.0,0.676,0.157,0.0,4.1,4.7,5.6,0.6,1.8,2.4,7.6,7.6,8.5,10211,10184,10194,92,89,86,7,10,93,False,False,False,False,False,False,False,False,2012
393,393,2012-01-29,3.7,3.8,4.0,3.0,-0.3,-1.3,1.1,0.0,10303,10312,10282,83,90,74,0.974,0.455,0.519,0.0,0.0,2.2,3.6,5.1,-0.5,0.9,2.0,5.2,6.3,8.0,10265,10213,10202,88,90,86,3,10,75,False,False,False,False,False,False,False,False,2012
394,394,2012-01-30,1.5,1.8,4.0,1.0,-1.4,-1.8,-0.9,1.5,10261,10279,10251,90,97,82,0.833,0.167,0.666,0.0,0.0,0.3,2.7,4.8,-1.5,0.4,1.8,2.1,5.0,7.6,10281,10228,10208,88,90,86,2,9,73,False,True,False,False,False,False,False,False,2012
395,395,2012-01-31,4.7,4.8,7.0,3.0,-3.4,-6.1,-1.0,-0.1,10268,10308,10248,75,92,65,0.979,0.381,0.598,0.0,0.0,-1.7,1.8,4.4,-3.1,-0.6,1.4,-0.3,4.1,7.2,10277,10237,10216,83,88,86,1,9,59,False,True,False,False,False,False,False,False,2012
396,396,2012-02-01,6.3,6.4,9.0,4.0,-5.4,-7.9,-2.1,0.0,10326,10341,10310,55,77,36,0.984,0.404,0.58,0.0,0.0,-3.4,0.3,4.0,-5.3,-2.2,1.0,-1.3,2.8,6.8,10285,10256,10223,73,83,85,1,8,55,False,True,False,False,False,False,False,False,2012
397,397,2012-02-02,5.3,5.4,6.0,3.0,-7.0,-9.7,-3.9,0.0,10352,10373,10339,50,62,34,0.981,0.403,0.578,0.0,0.0,-5.3,-1.5,3.5,-7.9,-3.9,0.5,-2.3,1.1,6.3,10315,10286,10237,60,76,84,0,4,45,False,True,False,False,False,False,False,False,2012
398,398,2012-02-03,0.9,2.4,4.0,0.0,-9.2,-16.4,-4.9,4.0,10377,10404,10358,83,95,58,0.375,0.0,0.342,0.033,0.0,-7.2,-3.4,2.9,-11.3,-6.4,-0.2,-3.6,-0.8,5.8,10352,10309,10244,63,75,84,4,6,48,False,True,False,False,False,False,False,False,2012
399,399,2012-02-04,0.4,1.0,2.0,0.0,-12.6,-17.4,-3.5,0.0,10389,10416,10334,93,99,84,0.4,0.062,0.338,0.0,0.0,-9.6,-5.6,2.2,-14.5,-8.7,-1.0,-4.1,-2.2,5.3,10373,10325,10251,75,76,84,4,5,43,False,False,False,False,False,False,False,False,2012
400,400,2012-02-05,2.3,2.4,4.0,0.0,-7.7,-12.4,-5.0,-0.1,10324,10338,10306,71,91,55,0.958,0.0,0.447,0.511,0.0,-9.8,-6.7,1.7,-15.4,-10.2,-1.6,-4.5,-3.0,4.8,10363,10328,10255,82,74,84,4,5,42,False,False,False,False,False,False,False,False,2012
401,401,2012-02-06,1.3,1.5,2.0,0.0,-7.6,-12.6,-3.1,0.0,10351,10375,10335,66,84,41,0.867,0.0,0.761,0.106,0.0,-9.3,-7.6,1.1,-14.1,-11.8,-2.2,-3.9,-3.4,4.4,10355,10341,10257,77,70,83,0,4,42,False,True,False,False,False,False,False,False,2012
402,402,2012-02-07,4.0,4.1,6.0,2.0,-9.2,-15.3,-5.0,-0.1,10405,10419,10378,73,84,53,0.976,0.564,0.412,0.0,0.0,-8.2,-8.4,0.5,-13.4,-13.1,-2.9,-4.4,-3.9,3.9,10360,10361,10260,70,70,82,0,4,42,False,True,False,False,False,False,False,False,2012
403,403,2012-02-08,4.6,4.8,7.0,2.0,-4.2,-10.0,-1.3,-0.1,10394,10405,10382,74,90,62,0.958,0.373,0.585,0.0,0.0,-7.0,-8.2,0.0,-12.6,-13.4,-3.5,-3.1,-3.8,3.5,10383,10370,10263,71,73,82,0,4,42,False,True,False,False,False,False,False,False,2012
404,404,2012-02-09,2.2,2.5,4.0,1.0,-5.7,-11.2,-0.3,-0.1,10387,10400,10370,89,95,78,0.88,0.733,0.147,0.0,0.0,-6.4,-8.0,-0.4,-12.2,-13.6,-4.0,-2.2,-3.3,3.1,10395,10375,10268,79,78,82,0,4,41,False,True,False,False,False,False,False,False,2012
405,405,2012-02-10,2.8,3.0,5.0,1.0,-6.9,-11.8,-2.6,0.0,10395,10408,10382,76,95,61,0.933,0.311,0.622,0.0,0.0,-5.6,-7.7,-0.8,-11.0,-13.0,-4.5,-1.4,-3.0,2.8,10392,10378,10272,80,77,82,0,0,40,False,True,False,False,False,False,False,False,2012
406,406,2012-02-11,2.8,3.2,7.0,1.0,-8.1,-13.7,-3.8,0.0,10365,10377,10355,75,89,62,0.875,0.301,0.574,0.0,0.0,-6.9,-7.1,-1.2,-12.2,-12.4,-4.9,-2.2,-3.0,2.4,10382,10374,10274,80,75,81,0,0,40,False,False,False,False,False,False,False,False,2012
407,407,2012-02-12,1.4,1.8,3.0,0.0,-4.9,-11.9,-1.3,0.2,10324,10353,10298,85,94,69,0.778,0.0,0.0,0.303,0.475,-6.6,-6.7,-1.4,-12.5,-12.4,-5.3,-2.6,-2.5,2.1,10361,10374,10276,79,77,81,0,0,40,False,False,False,False,False,False,False,False,2012
408,408,2012-02-13,2.0,2.3,3.0,2.0,1.8,-1.3,4.2,2.2,10220,10293,10160,97,100,90,0.87,0.0,0.0,0.174,0.696,-3.7,-5.3,-1.4,-9.0,-10.7,-5.2,-0.3,-1.4,2.1,10303,10356,10274,86,81,82,2,2,42,False,True,False,False,False,False,False,False,2012
409,409,2012-02-14,4.3,4.7,7.0,3.0,4.5,3.2,6.2,2.7,10174,10197,10135,91,98,78,0.915,0.447,0.0,0.0,0.468,0.5,-3.4,-1.2,-3.3,-8.1,-4.9,3.0,0.2,2.1,10239,10323,10270,91,84,82,5,5,45,False,True,False,False,False,False,False,False,2012
410,410,2012-02-15,6.7,6.8,9.0,4.0,5.8,4.9,7.5,5.3,10168,10223,10129,88,98,71,0.985,0.558,0.0,0.0,0.427,4.0,-1.9,-1.0,2.3,-6.0,-4.7,6.0,1.4,2.2,10187,10290,10267,92,86,82,10,10,47,False,True,False,False,False,False,False,False,2012
411,411,2012-02-16,3.0,3.4,5.0,2.0,5.5,3.7,8.0,0.1,10245,10262,10227,94,98,86,0.882,0.098,0.0,0.0,0.784,5.3,-0.3,-1.1,3.9,-3.8,-4.7,7.2,2.6,2.1,10196,10270,10270,91,87,82,8,10,29,False,True,False,False,False,False,False,False,2012
412,412,2012-02-17,3.1,3.3,5.0,3.0,6.9,4.8,9.8,0.8,10220,10234,10195,95,98,80,0.939,0.0,0.0,0.157,0.782,6.1,1.6,-1.0,4.5,-1.5,-4.6,8.4,4.4,2.2,10211,10245,10272,92,89,83,6,11,30,False,True,False,False,False,False,False,False,2012
413,413,2012-02-18,4.8,5.1,7.0,3.0,7.3,3.0,9.8,6.9,10125,10189,10068,91,98,77,0.941,0.0,0.0,0.407,0.534,6.6,3.8,-1.0,3.8,0.9,-4.6,9.2,6.3,2.2,10197,10211,10274,93,92,83,8,18,34,False,False,False,True,True,True,False,False,2012
414,414,2012-02-19,4.1,4.3,8.0,2.0,2.1,-0.9,5.8,2.7,10208,10312,10105,90,97,74,0.953,0.116,0.0,0.0,0.837,5.4,4.8,-1.2,2.3,2.5,-4.8,8.5,7.3,2.0,10184,10194,10277,92,92,83,10,21,36,False,False,False,True,True,True,False,False,2012
415,415,2012-02-20,3.0,3.2,5.0,2.0,2.1,-2.7,6.1,0.0,10328,10346,10307,75,98,48,0.938,0.0,0.0,0.448,0.49,3.8,4.9,-1.3,-0.2,2.3,-5.0,7.2,7.6,1.9,10220,10210,10284,85,89,83,10,18,34,False,True,False,True,True,True,False,False,2012
416,416,2012-02-21,3.9,4.0,6.0,3.0,5.0,1.2,9.3,0.0,10298,10307,10287,76,86,67,0.975,0.0,0.0,0.477,0.498,3.1,5.0,-1.3,-0.8,2.0,-5.0,7.1,8.0,2.1,10278,10227,10287,80,87,82,3,16,33,False,True,False,True,True,True,False,False,2012
417,417,2012-02-22,5.1,5.1,7.0,3.0,6.3,4.0,9.3,0.4,10260,10305,10198,74,95,57,1.0,0.0,0.0,0.578,0.422,4.5,5.0,-1.2,0.8,1.9,-4.9,8.2,8.3,2.2,10295,10241,10289,75,85,82,0,11,33,False,True,False,True,True,True,False,False,2012
418,418,2012-02-23,3.9,3.9,5.0,3.0,9.4,5.7,12.2,0.9,10224,10250,10192,95,98,89,1.0,0.0,0.0,0.344,0.656,6.9,5.6,-1.1,3.6,2.2,-4.8,10.3,8.9,2.3,10261,10238,10292,82,85,82,1,12,30,False,True,False,True,True,True,False,False,2012
419,419,2012-02-24,4.0,4.1,5.0,2.0,9.3,2.8,10.9,0.1,10258,10276,10247,93,98,85,0.976,0.0,0.0,0.076,0.9,8.3,5.9,-0.9,4.2,1.9,-4.7,10.8,9.1,2.4,10247,10243,10294,87,85,82,1,11,28,False,True,False,True,True,True,False,False,2012
420,420,2012-02-25,3.1,3.4,6.0,1.0,5.9,1.8,10.2,-0.1,10253,10274,10239,86,100,66,0.912,0.121,0.0,0.0,0.791,8.2,5.7,-0.8,3.4,1.7,-4.6,11.1,9.1,2.6,10245,10261,10293,91,84,82,1,4,27,False,False,True,True,True,True,False,False,2012
421,421,2012-02-26,2.4,3.0,5.0,2.0,6.2,3.8,9.7,0.0,10269,10289,10243,87,94,68,0.8,0.169,0.0,0.0,0.631,7.1,6.3,-0.5,2.8,2.4,-4.4,10.3,9.7,2.9,10260,10270,10292,89,84,82,0,1,27,False,False,True,True,True,True,False,False,2012
422,422,2012-02-27,2.9,3.1,5.0,2.0,5.6,0.0,8.8,0.1,10251,10284,10233,94,98,78,0.935,0.0,0.0,0.395,0.54,5.9,6.8,-0.3,1.9,2.8,-4.4,9.6,10.1,3.2,10258,10259,10291,89,86,82,0,1,26,False,True,True,False,False,False,False,False,2012
423,423,2012-02-28,2.7,2.8,4.0,2.0,8.9,7.6,9.8,0.2,10239,10259,10222,98,100,96,0.964,0.0,0.0,0.247,0.717,6.9,7.4,0.1,3.8,3.7,-3.9,9.4,10.1,3.6,10253,10251,10290,93,90,83,0,2,26,False,True,True,False,False,False,False,False,2012
424,424,2012-02-29,1.6,1.8,3.0,1.0,9.1,7.9,10.4,-0.1,10258,10263,10254,97,100,92,0.889,0.0,0.0,0.286,0.603,7.9,7.8,0.7,5.2,4.2,-3.3,9.7,10.3,4.0,10249,10250,10288,96,93,84,0,1,26,False,True,True,False,False,False,False,False,2012
425,425,2012-03-01,0.8,1.3,2.0,0.0,8.0,7.4,9.0,0.0,10264,10277,10251,96,98,93,0.615,0.212,0.403,0.0,0.0,8.7,7.6,1.2,7.6,4.5,-2.7,9.7,9.8,4.5,10254,10256,10285,97,93,86,0,0,26,False,True,True,False,False,False,False,False,2012
426,426,2012-03-02,2.4,2.7,5.0,1.0,9.1,7.5,11.3,0.0,10259,10276,10223,90,99,78,0.889,0.039,0.85,0.0,0.0,8.7,7.5,1.9,7.6,5.1,-1.9,10.2,9.9,5.1,10260,10256,10281,94,93,86,0,0,22,False,True,True,False,False,False,False,False,2012
427,427,2012-03-03,2.5,2.9,5.0,2.0,9.9,6.2,13.0,0.0,10219,10236,10208,84,96,64,0.862,0.0,0.0,0.728,0.134,9.0,8.1,2.7,7.0,5.8,-1.0,11.1,10.3,5.7,10247,10251,10274,90,92,86,0,0,22,False,False,True,False,False,False,False,False,2012
428,428,2012-03-04,3.0,3.3,5.0,2.0,8.2,4.6,11.8,5.7,10174,10235,10096,93,100,72,0.909,0.0,0.212,0.697,0.0,9.1,8.4,3.2,6.1,5.9,-0.4,12.0,10.6,6.3,10217,10238,10269,89,93,86,6,6,28,False,False,True,False,False,False,False,False,2012
429,429,2012-03-05,4.5,4.9,7.0,3.0,3.9,2.7,8.5,3.0,10122,10179,10088,93,97,84,0.918,0.0,0.275,0.643,0.0,7.3,8.2,3.6,4.5,6.3,0.1,11.1,10.5,6.7,10172,10219,10261,90,93,87,9,9,31,False,True,False,False,False,False,False,False,2012
430,430,2012-03-06,2.0,2.3,4.0,1.0,4.5,-1.0,8.8,0.0,10241,10272,10183,83,98,64,0.87,0.0,0.29,0.58,0.0,5.5,7.5,4.1,2.1,5.0,0.7,9.7,10.4,7.2,10179,10220,10255,90,91,88,9,9,31,False,True,False,False,False,False,False,False,2012
431,431,2012-03-07,4.5,5.6,10.0,2.0,4.0,-0.6,6.4,11.6,10183,10261,10119,90,98,71,0.804,0.0,0.0,0.491,0.313,4.1,6.8,4.4,0.4,3.8,1.0,7.9,9.8,7.5,10182,10209,10248,89,90,88,15,20,43,False,True,False,False,False,False,False,False,2012
432,432,2012-03-08,3.5,3.8,6.0,2.0,5.1,2.0,9.0,0.0,10289,10357,10192,84,96,62,0.921,0.184,0.0,0.0,0.737,4.5,6.4,4.8,0.1,3.1,1.5,8.1,9.8,7.8,10238,10212,10244,86,88,88,12,20,43,False,True,False,False,False,False,False,False,2012
433,433,2012-03-09,3.2,3.3,5.0,2.0,7.7,3.4,11.4,0.0,10353,10360,10345,79,91,66,0.97,0.0,0.0,0.464,0.506,5.6,6.2,5.3,1.6,2.5,2.0,8.9,9.8,8.3,10275,10226,10243,84,87,88,12,20,43,False,True,False,False,False,False,False,False,2012
434,434,2012-03-10,2.9,3.0,5.0,2.0,8.9,7.9,11.7,0.7,10348,10357,10341,93,97,86,0.967,0.0,0.0,0.107,0.86,7.2,6.0,5.9,4.4,2.7,2.8,10.7,9.7,8.8,10330,10244,10242,85,88,89,1,21,43,False,False,False,False,False,False,False,False,2012
435,435,2012-03-11,2.5,2.8,5.0,1.0,9.1,4.5,14.5,0.0,10351,10363,10336,81,98,55,0.893,0.407,0.0,0.0,0.486,8.6,6.2,6.4,5.3,2.7,3.4,12.5,10.0,9.4,10351,10270,10243,84,86,89,1,15,43,False,False,False,False,False,False,False,False,2012
436,436,2012-03-12,1.6,2.5,4.0,1.0,8.1,3.3,13.6,0.0,10335,10340,10330,90,100,70,0.64,0.505,0.0,0.0,0.135,8.7,6.8,6.7,5.2,2.8,3.5,13.3,10.8,9.7,10345,10300,10247,88,86,89,1,12,41,False,True,False,False,False,False,False,False,2012
437,437,2012-03-13,2.3,2.4,4.0,2.0,8.2,7.0,9.8,0.0,10341,10351,10334,83,93,70,0.958,0.596,0.362,0.0,0.0,8.5,7.3,6.8,4.9,3.9,3.7,12.6,10.9,9.9,10342,10314,10253,85,86,88,0,12,38,False,True,False,False,False,False,False,False,2012
438,438,2012-03-14,1.6,1.7,3.0,1.0,6.1,0.6,9.6,0.0,10320,10335,10302,81,98,66,0.941,0.418,0.523,0.0,0.0,7.5,7.6,6.8,3.6,4.1,3.5,11.0,11.4,9.9,10332,10334,10258,85,84,88,0,1,33,False,True,False,False,False,False,False,False,2012
439,439,2012-03-15,1.1,1.5,3.0,0.0,8.1,-1.6,17.8,0.0,10258,10299,10221,76,98,44,0.733,0.0,0.179,0.554,0.0,7.5,8.0,6.9,2.0,3.6,3.3,12.4,12.6,10.3,10306,10329,10259,80,83,87,0,1,33,False,True,False,False,False,False,False,False,2012
440,440,2012-03-16,2.1,2.5,4.0,1.0,8.6,2.4,15.2,0.0,10198,10224,10169,86,99,65,0.84,0.0,0.0,0.168,0.672,7.6,8.2,7.0,0.5,3.4,3.2,14.2,13.2,10.5,10259,10307,10258,81,84,87,0,1,32,False,True,False,False,False,False,False,False,2012
441,441,2012-03-17,2.5,2.8,4.0,1.0,9.1,4.0,12.6,-0.1,10154,10174,10121,80,94,62,0.893,0.0,0.0,0.555,0.338,8.6,8.2,7.0,1.6,2.9,3.3,15.2,13.3,10.6,10203,10280,10259,81,82,87,0,0,25,False,False,False,False,False,False,False,False,2012
442,442,2012-03-18,2.9,4.3,7.0,3.0,8.1,4.9,11.7,0.2,10163,10247,10101,81,95,62,0.674,0.015,0.0,0.0,0.659,8.6,8.0,7.2,3.8,2.9,3.5,13.2,12.9,10.8,10172,10253,10258,82,82,86,0,0,23,False,False,False,False,False,False,False,False,2012
443,443,2012-03-19,2.3,2.7,6.0,0.0,5.2,-1.4,12.1,0.0,10313,10351,10251,76,98,46,0.852,0.18,0.0,0.0,0.672,7.5,7.6,7.3,2.5,2.3,3.5,12.1,12.7,11.0,10210,10250,10257,79,80,86,0,0,23,False,True,False,False,False,False,False,False,2012
444,444,2012-03-20,2.0,2.5,4.0,1.0,7.4,1.9,14.0,0.0,10351,10360,10343,74,94,48,0.8,0.0,0.0,0.125,0.675,6.9,7.5,7.4,1.8,1.5,3.5,12.6,13.3,11.2,10276,10251,10259,77,79,86,0,0,23,False,True,False,False,False,False,False,True,2012
445,445,2012-03-21,1.3,1.8,3.0,0.0,8.5,0.1,15.9,0.0,10352,10370,10333,74,98,45,0.722,0.353,0.369,0.0,0.0,7.0,7.9,7.5,0.2,1.5,3.4,14.0,14.2,11.4,10339,10256,10262,75,78,86,0,0,22,False,True,False,False,False,False,False,True,2012
446,446,2012-03-22,3.2,3.3,6.0,2.0,12.1,3.0,19.6,0.0,10304,10332,10281,73,97,45,0.97,0.226,0.744,0.0,0.0,9.3,8.4,7.6,1.7,2.1,3.3,16.5,14.4,11.7,10336,10262,10265,74,78,86,0,0,21,False,True,False,False,False,False,False,True,2012
447,447,2012-03-23,2.0,2.3,4.0,1.0,12.0,4.1,19.6,0.0,10268,10278,10257,76,98,46,0.87,0.58,0.29,0.0,0.0,10.9,8.9,7.7,2.4,2.4,3.4,18.4,15.1,12.0,10308,10272,10265,74,76,85,0,0,21,False,True,False,False,False,False,False,False,2012
448,448,2012-03-24,2.9,2.9,5.0,1.0,11.5,5.3,18.6,0.0,10278,10299,10263,80,98,53,1.0,0.811,0.189,0.0,0.0,11.9,9.3,7.9,4.1,2.6,3.5,19.3,15.9,12.3,10283,10290,10266,76,76,85,0,0,21,False,False,False,False,False,False,False,True,2012
449,449,2012-03-25,3.4,3.4,5.0,3.0,9.3,3.8,17.4,0.0,10329,10353,10302,79,98,38,1.0,0.722,0.278,0.0,0.0,10.9,9.4,8.0,4.4,2.4,3.5,18.5,16.7,12.6,10292,10314,10268,78,76,84,0,0,21,False,False,False,False,False,False,False,False,2012
450,450,2012-03-26,3.3,3.4,5.0,2.0,10.0,1.7,17.6,0.0,10358,10369,10349,71,91,44,0.971,0.712,0.259,0.0,0.0,10.3,10.1,8.2,3.6,2.8,3.5,17.9,17.5,12.9,10322,10320,10272,77,75,84,0,0,21,False,True,False,False,False,False,False,False,2012
451,451,2012-03-27,2.6,2.6,5.0,1.0,10.5,1.4,18.4,0.0,10352,10365,10338,71,97,42,1.0,0.878,0.122,0.0,0.0,9.9,10.6,8.2,2.3,2.8,3.3,17.8,18.2,13.2,10346,10320,10276,74,75,83,0,0,21,False,True,False,False,False,False,False,False,2012
452,452,2012-03-28,1.8,2.1,5.0,1.0,10.5,1.3,19.2,0.0,10309,10337,10278,73,100,45,0.857,0.714,0.0,0.0,0.143,10.3,10.8,8.3,1.5,2.9,3.1,18.4,18.6,13.5,10340,10314,10278,72,75,82,0,0,21,False,True,False,False,False,False,False,False,2012
453,453,2012-03-29,3.9,3.8,8.0,1.0,7.9,0.6,12.9,0.0,10253,10273,10232,81,98,63,1.026,0.558,0.0,0.0,0.468,9.6,10.2,8.3,1.1,2.6,2.8,16.8,17.7,13.6,10305,10307,10278,75,76,81,0,0,21,False,True,False,False,False,False,False,False,2012
454,454,2012-03-30,3.9,4.3,5.0,2.0,8.4,6.4,9.7,0.0,10213,10232,10174,86,95,81,0.907,0.393,0.0,0.0,0.514,8.9,9.7,8.2,2.8,2.9,2.8,13.9,16.3,13.6,10258,10299,10276,80,77,81,0,0,21,False,True,False,False,False,False,False,False,2012
455,455,2012-03-31,4.1,4.9,8.0,2.0,7.0,0.6,10.8,0.0,10168,10207,10144,76,97,52,0.837,0.642,0.0,0.0,0.195,7.8,9.1,8.1,2.5,2.3,2.6,11.1,15.1,13.5,10211,10283,10274,81,77,81,0,0,21,False,False,False,False,False,True,True,False,2012
456,456,2012-04-01,2.4,2.7,6.0,0.0,4.0,-3.5,11.1,0.0,10186,10210,10153,76,97,51,0.889,0.178,0.0,0.0,0.711,6.5,8.3,8.0,1.2,1.2,2.3,10.5,14.2,13.5,10189,10263,10275,79,76,80,0,0,15,False,False,False,False,False,True,True,False,2012
457,457,2012-04-02,1.0,1.6,3.0,0.0,7.8,-0.4,13.5,0.0,10103,10151,10059,74,97,51,0.625,0.0,0.0,0.132,0.493,6.3,8.0,8.1,-1.1,0.9,2.2,11.8,13.7,13.7,10152,10226,10274,75,77,80,0,0,12,False,True,False,False,False,True,True,False,2012
